,Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Налог на прибыль (при уплате ежемесячных авансовых платежей с доплатой по итогам квартала),Налог на прибыль (при ежемесячной уплате авансов исходя из фактической прибыли) (АНАЛОГ F),НДС,Налог при УСН,НДФЛ с отпускных и больничных пособий	,ЕНВД,ЕСХН,Торговый сбор на территории г. Москвы,"Страховые взносы, перечисляемые в ИФНС","Взносы, уплачиваемые ИП за себя","Взносы, перечисляемые в ФСС",Налог на добычу полезных ископаемых (Последняя неделя каждого месяца),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,COVID cases (см вкладку),GDP,Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection
709,2018-12-19,1.59,1.87,-0.2806220364,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
710,2018-12-20,2.24,2.34,-0.1067733614,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
711,2018-12-21,2.91,1.83,1.079275595,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
712,2018-12-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
713,2018-12-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
714,2018-12-24,2.46,2.67,-0.2182610763,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
715,2018-12-25,2.96,2.99,-0.01691692311,,,,1.0,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
716,2018-12-26,2.88,2.41,0.4651567292,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
717,2018-12-27,3.71,3.37,0.3365246119,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
718,2018-12-28,3.87,3.16,0.7098058183,,1.0,1.0,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
719,2018-12-29,2.33,2.24,0.09657344881,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
720,2018-12-30,0.006266927319,0.04026008823,-0.03399316091,,,,,,,,,,,,,,,,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
721,2018-12-31,0.003635527365,4.623359622e-07,0.003635065029,,,,,,1.0,,,,,1.0,,,,1.0,,,0.8,0.30000000000000004,18.86,-0.240000000000002,468.4,6.2999999999999545,2.0,-0.7999999999999998,4.8,0.0,2.5,-1.7000000000000002,3.3,2.0999999999999996,2.3,-0.40000000000000036,13.8,1.3000000000000007,51.7,-0.29999999999999716,54.4,-1.2000000000000028,8.0,6.0
722,2019-01-01,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
723,2019-01-02,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
724,2019-01-03,0.01818247711,0.07794543213,-0.05976295503,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
725,2019-01-04,0.007365565937,0.0009124851698,0.006453080767,,,,,1.0,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
726,2019-01-05,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
727,2019-01-06,0.009218967539,0.06199711959,-0.05277815206,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
728,2019-01-07,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
729,2019-01-08,0.006095640889,0.001897445384,0.004198195505,,,,,,,,,,,,,,,1.0,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
730,2019-01-09,1.69,2.2,-0.5157247685,,,,,,1.0,,,,,1.0,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
731,2019-01-10,1.98,1.79,0.1866694377,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
732,2019-01-11,2.01,1.53,0.487359309,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
733,2019-01-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
734,2019-01-13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
735,2019-01-14,1.78,1.79,-0.008353478395,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
736,2019-01-15,2.16,1.59,0.5656009328,,,,,,,,,,1.0,,1.0,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
737,2019-01-16,1.225853064,1.98,-0.7531341927,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
738,2019-01-17,1.49,1.304974738,0.1870616931,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
739,2019-01-18,1.49,1.47,0.01181005066,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
740,2019-01-19,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
741,2019-01-20,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
742,2019-01-21,1.83,1.86,-0.03365791406,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
743,2019-01-22,2.4,1.79,0.6060090525,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
744,2019-01-23,1.47,1.206383781,0.267173694,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
745,2019-01-24,1.29307876,1.59,-0.3014621841,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
746,2019-01-25,1.96,2.04,-0.08028111562,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
747,2019-01-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
748,2019-01-27,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
749,2019-01-28,1.65,2.0,-0.3526325747,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
750,2019-01-29,1.5,1.41,0.09417661263,,,,,,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
751,2019-01-30,1.7,1.53,0.1693573213,,,,,1.0,,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
752,2019-01-31,1.75,1.62,0.1339284201,,,,,,1.0,,,,,,,,,,,,1.0,0.0,13.368,-6.831999999999999,475.9,7.5,1.1,-0.3999999999999999,4.9,0.10000000000000053,0.2,-0.49999999999999994,3.3,0.0,1.6,0.10000000000000009,1.3,-12.5,50.9,-1.3999999999999986,54.9,0.8999999999999986,2.0,-6.0
753,2019-02-01,1.57,1.62,-0.05228170103,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
754,2019-02-02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
755,2019-02-03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
756,2019-02-04,1.53,2.67,-1.146304366,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
757,2019-02-05,1.42,1.44,-0.01113695974,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
758,2019-02-06,1.34,1.34,0.008880235898,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
759,2019-02-07,1.47,1.32,0.1551528057,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
760,2019-02-08,1.65,1.33,0.3186062004,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
761,2019-02-09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
762,2019-02-10,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
763,2019-02-11,1.59,1.79,-0.2012409639,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
764,2019-02-12,2.51,1.59,0.924994566,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
765,2019-02-13,1.66,1.47,0.1959757757,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
766,2019-02-14,1.86,1.47,0.3868328144,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
767,2019-02-15,1.82,1.78,0.03706315075,,,,,,,,,,1.0,,1.0,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
768,2019-02-16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
769,2019-02-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
770,2019-02-18,1.59,2.17,-0.579512966,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
771,2019-02-19,1.34,1.206499495,0.1316148745,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
772,2019-02-20,1.94,1.44,0.4959178522,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
773,2019-02-21,1.83,1.87,-0.03526479926,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
774,2019-02-22,1.76,2.51,-0.7478045557,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
775,2019-02-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
776,2019-02-24,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
777,2019-02-25,2.03,2.59,-0.5673445258,,,,1.0,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
778,2019-02-26,1.96,1.72,0.2397075066,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
779,2019-02-27,1.7,1.75,-0.05079179052,,,,,,,,,,,,,,,,,,0.4,-0.29999999999999993,15.671,-1.7289999999999992,482.6,3.900000000000034,4.1,2.3999999999999995,4.9,0.0,0.7,0.09999999999999998,0.1,-3.1999999999999997,2.0,0.19999999999999996,2.5,0.2999999999999998,50.1,-1.3999999999999986,55.3,0.7999999999999972,2.0,-1.0
