,Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Налог на прибыль (при уплате ежемесячных авансовых платежей с доплатой по итогам квартала),Налог на прибыль (при ежемесячной уплате авансов исходя из фактической прибыли) (АНАЛОГ F),НДС,Налог при УСН,НДФЛ с отпускных и больничных пособий	,ЕНВД,ЕСХН,Торговый сбор на территории г. Москвы,"Страховые взносы, перечисляемые в ИФНС","Взносы, уплачиваемые ИП за себя","Взносы, перечисляемые в ФСС",Налог на добычу полезных ископаемых (Последняя неделя каждого месяца),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,COVID cases (см вкладку),Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,USDRUB=X,period_0.25,period_0.5,period_0.75,period_1.0,period_2.0,period_3.0,period_5.0,period_7.0,period_10.0,period_15.0,period_20.0,period_30.0
150,2017-06-08,1.084477601,0.8988362001,0.1856414004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.86000061035156,1874.2099609375,57.04130172729492,8.22,8.19,8.17,8.15,8.1,8.06,7.98,7.93,7.93,8.07,8.32,8.89
151,2017-06-09,1.184309119,0.9769860878,0.2073230316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,48.150001525878906,1883.3399658203125,56.87329864501953,7.85,7.79,7.74,7.71,7.64,7.6,7.52,7.5,7.55,7.81,8.17,8.9
152,2017-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,48.150001525878906,1883.3399658203125,56.87329864501953,7.74,7.67,7.6,7.56,7.48,7.48,7.51,7.55,7.65,7.93,8.26,8.96
153,2017-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,48.150001525878906,1883.3399658203125,56.87329864501953,7.74,7.67,7.6,7.56,7.48,7.48,7.51,7.55,7.65,7.93,8.26,8.96
154,2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,48.290000915527344,1883.3399658203125,57.01240158081055,7.15,7.15,7.16,7.16,7.2,7.25,7.38,7.5,7.65,7.96,8.28,8.92
155,2017-06-13,1.57,1.245105848,0.3267360925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,48.720001220703125,1861.27001953125,57.000099182128906,8.11,8.06,8.03,8.0,7.91,7.82,7.7,7.64,7.66,7.88,8.21,8.89
156,2017-06-14,1.45,1.53,-0.07702079257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.0,1838.3199462890625,56.87770080566406,8.07,8.03,7.99,7.96,7.87,7.8,7.7,7.67,7.71,7.93,8.25,8.92
157,2017-06-15,1.53,1.192455368,0.33558273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,46.91999816894531,1817.8199462890625,57.42599868774414,8.14,8.1,8.07,8.04,7.96,7.89,7.81,7.78,7.82,8.05,8.36,9.02
158,2017-06-16,1.080025844,1.00807326,0.07195258317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.369998931884766,1822.9100341796875,57.79999923706055,8.14,8.11,8.08,8.06,8.01,7.97,7.91,7.88,7.91,8.11,8.42,9.07
159,2017-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.369998931884766,1822.9100341796875,57.79999923706055,8.14,8.11,8.08,8.06,8.01,7.97,7.91,7.88,7.91,8.11,8.42,9.07
160,2017-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.369998931884766,1822.9100341796875,57.79999923706055,8.14,8.11,8.08,8.06,8.01,7.97,7.91,7.88,7.91,8.11,8.42,9.07
161,2017-06-19,1.167999975,1.295084133,-0.1270841572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,46.90999984741211,1849.780029296875,57.70940017700195,8.12,8.09,8.07,8.05,8.03,8.0,7.95,7.93,7.96,8.17,8.48,9.13
162,2017-06-20,1.177691922,1.07490592,0.1027860025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,46.02000045776367,1857.9599609375,58.42110061645508,8.07,8.05,8.03,8.03,8.03,8.01,7.96,7.93,7.96,8.17,8.48,9.12
163,2017-06-21,0.9708599301,1.112697402,-0.1418374718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,44.81999969482422,1850.81005859375,59.560001373291016,8.05,8.03,8.01,8.0,7.99,7.97,7.92,7.89,7.91,8.11,8.39,9.01
164,2017-06-22,1.071641988,1.124310349,-0.05266836025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,45.220001220703125,1860.050048828125,60.2400016784668,7.99,7.97,7.96,7.96,7.98,7.97,7.92,7.89,7.91,8.08,8.34,8.92
165,2017-06-23,1.250474701,1.256534144,-0.006059442927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,45.540000915527344,1867.4599609375,59.84349822998047,8.0,7.98,7.97,7.97,7.97,7.96,7.87,7.79,7.77,7.92,8.17,8.72
166,2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,45.540000915527344,1867.4599609375,59.84349822998047,8.0,7.98,7.97,7.97,7.97,7.96,7.87,7.79,7.77,7.92,8.17,8.72
167,2017-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,45.540000915527344,1867.4599609375,59.84349822998047,8.0,7.98,7.97,7.97,7.97,7.96,7.87,7.79,7.77,7.92,8.17,8.72
168,2017-06-26,1.312975923,1.49,-0.1732348627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,45.83000183105469,1860.3900146484373,59.42340087890625,7.9,7.88,7.87,7.88,7.92,7.93,7.85,7.76,7.75,7.96,8.24,8.81
169,2017-06-27,1.47,1.21556149,0.2573340769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,46.650001525878906,1878.93994140625,58.89419937133789,7.94,7.92,7.91,7.91,7.93,7.93,7.84,7.76,7.76,7.96,8.25,8.83
170,2017-06-28,1.69,1.33,0.3612853046,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.310001373291016,1891.97998046875,59.35150146484375,7.92,7.9,7.89,7.89,7.93,7.93,7.85,7.78,7.79,8.02,8.32,8.92
171,2017-06-29,1.42,1.54,-0.1123890431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.41999816894531,1881.0400390625,59.21670150756836,7.97,7.96,7.95,7.95,7.98,7.98,7.89,7.8,7.79,8.0,8.29,8.89
172,2017-06-30,1.61,1.92,-0.3220249775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0,47.91999816894531,1879.5,59.41999816894531,8.11,8.09,8.07,8.06,8.01,7.96,7.85,7.78,7.78,7.98,8.25,8.82
173,2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.91999816894531,1879.5,59.41999816894531,8.11,8.09,8.07,8.06,8.01,7.96,7.85,7.78,7.78,7.98,8.25,8.82
174,2017-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.91999816894531,1879.5,59.41999816894531,9.34,9.1,8.9,8.73,8.3,8.14,8.07,8.13,8.28,8.46,8.56,8.67
175,2017-07-03,1.243487922,1.49,-0.2478050356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.869998931884766,1902.5899658203125,58.88059997558594,9.66,9.34,9.1,8.93,8.55,8.39,8.26,8.22,8.23,8.26,8.26,8.23
176,2017-07-04,1.45,1.082020579,0.3696979468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.869998931884766,1917.4000244140625,59.234901428222656,9.37,9.18,9.02,8.86,8.42,8.17,7.95,7.91,7.98,8.13,8.23,8.34
177,2017-07-05,1.075393532,0.9637936026,0.1115999298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.790000915527344,1921.3800048828125,59.35850143432617,9.37,9.18,9.02,8.86,8.42,8.17,7.95,7.91,7.98,8.13,8.23,8.34
178,2017-07-06,1.139609512,1.075876211,0.06373330139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.11000061035156,1923.219970703125,60.17850112915039,8.2,8.15,8.11,8.07,7.96,7.86,7.72,7.66,7.69,7.94,8.29,8.99
179,2017-07-07,1.031289297,0.9236443064,0.1076449902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,46.709999084472656,1912.47998046875,60.09999847412109,8.22,8.2,8.18,8.16,8.12,8.09,8.03,7.99,7.99,8.14,8.38,8.94
180,2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,46.709999084472656,1912.47998046875,60.09999847412109,7.97,7.95,7.94,7.94,7.95,7.94,7.86,7.78,7.78,7.95,8.2,8.75
181,2017-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,46.709999084472656,1912.47998046875,60.09999847412109,7.74,7.71,7.69,7.68,7.64,7.6,7.52,7.5,7.57,7.86,8.24,8.98
182,2017-07-10,1.46,1.13659096,0.3244725646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,46.880001068115234,1925.739990234375,60.347900390625,7.74,7.71,7.69,7.68,7.64,7.6,7.52,7.5,7.57,7.86,8.24,8.98
183,2017-07-11,1.268554793,1.058921171,0.2096336219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.52000045776367,1937.6400146484373,60.347900390625,7.54,7.49,7.46,7.44,7.44,7.46,7.5,7.55,7.63,7.9,8.24,8.96
184,2017-07-12,1.092821563,1.036495391,0.0563261725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,47.7400016784668,1954.3900146484373,60.7599983215332,7.16,7.17,7.17,7.18,7.21,7.26,7.36,7.47,7.65,7.97,8.3,8.94
185,2017-07-13,1.255645526,0.9211627985,0.334482728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.41999816894531,1959.9100341796875,59.900001525878906,8.13,8.12,8.1,8.1,8.09,8.06,7.96,7.88,7.85,8.0,8.24,8.79
186,2017-07-14,1.039702265,1.46,-0.4246252561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.90999984741211,1960.68994140625,59.7484016418457,8.13,8.11,8.1,8.08,8.05,8.0,7.89,7.81,7.81,7.99,8.26,8.81
187,2017-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.90999984741211,1960.68994140625,59.7484016418457,8.13,8.11,8.1,8.08,8.05,8.0,7.89,7.81,7.81,7.99,8.26,8.81
188,2017-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.90999984741211,1960.68994140625,59.7484016418457,8.13,8.11,8.1,8.08,8.05,8.0,7.89,7.81,7.81,7.99,8.26,8.81
189,2017-07-17,1.24948912,1.34,-0.09529091701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.41999816894531,1959.1099853515625,59.061500549316406,8.1,8.08,8.07,8.06,8.03,7.99,7.89,7.83,7.83,8.01,8.28,8.85
190,2017-07-18,0.9899737017,1.099377906,-0.109404204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,48.84000015258789,1947.7099609375,59.290000915527344,8.1,8.08,8.06,8.05,8.02,7.99,7.89,7.82,7.84,8.05,8.34,8.92
191,2017-07-19,1.207347193,1.127377057,0.07997013552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,49.70000076293945,1951.8900146484373,59.07989883422852,8.08,8.06,8.05,8.04,8.03,8.0,7.9,7.84,7.84,8.05,8.35,8.95
192,2017-07-20,2.09,1.042624827,1.05433559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0,49.29999923706055,1946.510009765625,58.94710159301758,8.11,8.1,8.08,8.07,8.04,8.0,7.89,7.81,7.83,8.05,8.34,8.95
